 id, date, value
 Dorothy, 1900-12-31,2173
 Dorothy, 1900-07-02,2173
 Dorothy, 1900-01-01,2491
 Dorothy, 1899-07-02,2491
 Dorothy, 1898-12-31,1687
 Dorothy, 1898-07-02,1671
 Dorothy, 1898-01-01,1671
 Dorothy, 1897-07-02,1671
 Dorothy, 1897-01-01,1472
 Dorothy, 1896-07-01,1366
 Dorothy, 1895-12-31,1366
 Dorothy, 1895-07-02,1127
 Dorothy, 1895-01-01,1127
 Dorothy, 1894-07-02,1052
 Dorothy, 1893-12-31,1052
 Dorothy, 1893-07-02,1052
 Dorothy, 1892-12-31,821
 Dorothy, 1892-07-01,626
 Dorothy, 1892-01-01,626
 Dorothy, 1891-07-02,566
 Dorothy, 1890-12-31,566
 Dorothy, 1890-07-02,566
 Dorothy, 1889-12-31,458
 Dorothy, 1889-07-02,458
 Dorothy, 1889-01-01,377
 Dorothy, 1888-07-02,377
 Dorothy, 1887-12-31,373
 Dorothy, 1887-07-02,272
 Dorothy, 1887-01-01,272
 Dorothy, 1886-07-02,230
 Dorothy, 1886-01-01,230
 Dorothy, 1885-07-02,230
 Dorothy, 1884-12-31,196
 Dorothy, 1884-07-02,196
 Dorothy, 1884-01-01,163
 Dorothy, 1883-07-02,141
 Dorothy, 1883-01-01,141
 Dorothy, 1882-07-02,141
 Dorothy, 1881-12-31,115
 Dorothy, 1881-07-02,115
 Dorothy, 1881-01-01,109
 Dorothy, 1880-07-02,109
 Dorothy, 1880-01-01,112
 Dorothy, 1880-01-01,112
 Linda, 1880-01-01,27
 Linda, 1880-07-02,38
 Linda, 1881-01-01,38
 Linda, 1881-07-02,36
 Linda, 1881-12-31,36
 Linda, 1882-07-02,49
 Linda, 1883-01-01,49
 Linda, 1883-07-02,49
 Linda, 1884-01-01,33
 Linda, 1884-07-02,60
 Linda, 1884-12-31,60
 Linda, 1885-07-02,49
 Linda, 1886-01-01,49
 Linda, 1886-07-02,49
 Linda, 1887-01-01,50
 Linda, 1887-07-02,50
 Linda, 1887-12-31,77
 Linda, 1888-07-02,74
 Linda, 1889-01-01,74
 Linda, 1889-07-02,54
 Linda, 1889-12-31,54
 Linda, 1890-07-02,78
 Linda, 1890-12-31,78
 Linda, 1891-07-02,78
 Linda, 1892-01-01,83
 Linda, 1892-07-01,83
 Linda, 1892-12-31,82
 Linda, 1893-07-02,94
 Linda, 1893-12-31,94
 Linda, 1894-07-02,94
 Linda, 1895-01-01,96
 Linda, 1895-07-02,96
 Linda, 1895-12-31,104
 Linda, 1896-07-01,104
 Linda, 1897-01-01,81
 Linda, 1897-07-02,102
 Linda, 1898-01-01,102
 Linda, 1898-04-02,102
 Linda, 1898-10-01,98
 Linda, 1898-12-31,98
 Linda, 1899-04-02,98
 Linda, 1899-10-01,126
 Linda, 1900-01-01,126
 Linda, 1900-04-02,126
 Linda, 1900-10-01,86
 Linda, 1900-12-31,86
 Linda, 1901-04-02,86
 Linda, 1901-10-01,91
 Linda, 1902-01-01,91
 Linda, 1902-07-02,90
 Linda, 1903-01-01,90
 Linda, 1903-07-02,90
 Linda, 1903-12-31,101
 Linda, 1904-07-01,101
 Linda, 1905-01-01,106
 Linda, 1905-07-02,98
 Linda, 1905-12-31,98
 Linda, 1906-07-02,102
 Linda, 1906-12-31,102
 Linda, 1907-07-02,102
 Linda, 1908-01-01,93
 Linda, 1908-07-01,93
 Linda, 1908-12-31,105
 Linda, 1909-07-02,137
 Linda, 1909-12-31,137
 Linda, 1910-04-02,137
 Linda, 1910-10-01,130
 Linda, 1911-01-01,130
 Linda, 1911-07-02,130
 Linda, 1911-12-31,189
 Linda, 1912-07-01,189
 Linda, 1912-12-31,238
 Linda, 1913-04-02,238
 Linda, 1913-10-01,219
 Linda, 1914-01-01,219
 Linda, 1914-07-02,290
 Linda, 1914-12-31,290
 Linda, 1915-04-02,290
 Linda, 1915-10-01,297
 Linda, 1916-01-01,297
 Linda, 1916-04-01,297
 Linda, 1916-10-01,291
 Linda, 1917-01-01,291
 Linda, 1917-04-02,291
 Linda, 1917-10-01,322
 Linda, 1917-12-31,322
 Linda, 1918-02-15,322
 Linda, 1918-05-17,322
 Linda, 1918-08-17,282
 Linda, 1918-11-16,282
 Linda, 1919-01-01,282
 Linda, 1919-04-02,282
 Linda, 1919-10-01,349
 Linda, 1919-12-31,349
 Linda, 1920-04-01,349
 Linda, 1920-08-16,367
 Linda, 1920-11-16,367
 Linda, 1920-12-31,367
 Linda, 1921-04-02,367
 Linda, 1921-08-17,365
 Linda, 1921-11-16,365
 Linda, 1922-01-01,365
 Linda, 1922-04-02,365
 Linda, 1922-10-01,423
 Linda, 1922-12-31,423
 Linda, 1923-04-02,423
 Linda, 1923-10-01,454
 Linda, 1924-01-01,454
 Linda, 1924-04-01,454
 Linda, 1924-10-01,438
 Linda, 1925-01-01,438
 Linda, 1925-07-02,479
 Linda, 1925-12-31,479
 Linda, 1926-04-02,479
 Linda, 1926-10-01,516
 Linda, 1927-01-01,516
 Linda, 1927-07-02,516
 Linda, 1927-12-31,554
 Linda, 1928-04-01,554
 Linda, 1928-10-01,509
 Linda, 1928-12-31,509
 Linda, 1929-04-02,509
 Linda, 1929-10-01,493
 Linda, 1930-01-01,493
 Linda, 1930-07-02,493
 Linda, 1930-12-31,534
 Linda, 1931-07-02,534
 Linda, 1932-01-01,774
 Linda, 1932-07-02,786
 Linda, 1933-01-01,786
 Linda, 1933-04-02,786
 Linda, 1933-10-01,1001
 Linda, 1933-12-31,1001
 Linda, 1934-07-02,1197
 Linda, 1935-01-01,1197
 Linda, 1935-07-02,1197
 Linda, 1936-01-01,2439
 Linda, 1936-04-01,2439
 Linda, 1936-10-01,4380
 Linda, 1936-12-31,4380
 Linda, 1937-04-02,4380
 Linda, 1937-10-01,7047
 Linda, 1938-01-01,7047
 Linda, 1938-04-02,7047
 Linda, 1938-10-01,10714
 Linda, 1939-01-01,10714
 Linda, 1939-04-02,10714
 Linda, 1939-10-01,18368
 Linda, 1939-12-31,18368
 Linda, 1940-04-01,18368
 Linda, 1940-08-16,23715
 Linda, 1940-11-16,23715
 Linda, 1941-01-01,23715
 Linda, 1941-04-02,23715
 Linda, 1941-10-01,31611
 Linda, 1941-12-31,31611
 Linda, 1942-04-02,31611
 Linda, 1942-08-17,38437
 Linda, 1942-11-16,38437
 Linda, 1942-12-31,38437
 Linda, 1943-02-15,38437
 Linda, 1943-05-17,38437
 Linda, 1943-10-01,38411
 Linda, 1944-01-01,38411
 Linda, 1944-04-01,38411
 Linda, 1944-08-16,41464
 Linda, 1944-11-16,41464
 Linda, 1944-12-31,41464
 Linda, 1945-04-02,41464
 Linda, 1945-07-25,52708
 Linda, 1945-09-09,52708
 Linda, 1945-11-16,52708
 Linda, 1945-12-31,52708
 Linda, 1946-04-02,52708
 Linda, 1946-10-01,99680
 Linda, 1947-01-01,99680
 Linda, 1947-02-15,99680
 Linda, 1947-05-17,99680
 Linda, 1947-10-01,96211
 Linda, 1947-12-31,96211
 Linda, 1948-07-01,96211
 Linda, 1949-01-01,91010
 Linda, 1949-07-02,80439
 Linda, 1950-01-01,80439
 Linda, 1950-07-02,73947
 Linda, 1950-12-31,73947
 Linda, 1951-04-02,73947
 Linda, 1951-10-01,67092
 Linda, 1952-01-01,67092
 Linda, 1952-07-01,67092
 Linda, 1953-01-01,61264
 Linda, 1953-07-02,55371
 Linda, 1953-12-31,55371
 Linda, 1954-02-15,55371
 Linda, 1954-05-17,55371
 Linda, 1954-10-01,51279
 Linda, 1955-01-01,51279
 Linda, 1955-04-02,51279
 Linda, 1955-10-01,48067
 Linda, 1955-12-31,48067
 Linda, 1956-07-01,48067
 Linda, 1956-12-31,44495
 Linda, 1957-07-02,41898
 Linda, 1958-01-01,41898
 Linda, 1958-07-02,40409
 Linda, 1958-12-31,40409
 Linda, 1959-07-02,40409
 Linda, 1960-01-01,37314
 Linda, 1960-04-01,37314
 Linda, 1960-10-01,35574
 Linda, 1961-01-01,35574
 Linda, 1961-07-02,31462
 Linda, 1961-12-31,31462
 Linda, 1962-07-02,27715
 Linda, 1963-01-01,27715
 Linda, 1963-07-02,27715
 Linda, 1963-12-31,23633
 Linda, 1964-04-01,23633
 Linda, 1964-10-01,19339
 Linda, 1964-12-31,19339
 Linda, 1965-07-02,15560
 Linda, 1966-01-01,15560
 Linda, 1966-07-02,15560
 Linda, 1966-12-31,13199
 Linda, 1967-07-02,13199
 Linda, 1968-01-01,11368
 Linda, 1968-07-02,10248
 Linda, 1969-01-01,10248
 Linda, 1969-07-02,8734
 Linda, 1969-12-31,8734
 Linda, 1970-07-02,7379
 Linda, 1971-01-01,7379
 Linda, 1971-04-02,7379
 Linda, 1971-10-01,5746
 Linda, 1972-01-01,5746
 Linda, 1972-04-01,5746
 Linda, 1972-08-16,4735
 Linda, 1972-11-16,4735
 Linda, 1972-12-31,4735
 Linda, 1973-04-02,4735
 Linda, 1973-08-17,4085
 Linda, 1973-11-16,4085
 Linda, 1974-01-01,4085
 Linda, 1974-04-02,4085
 Linda, 1974-10-01,3525
 Linda, 1974-12-31,3525
 Linda, 1975-02-15,3525
 Linda, 1975-05-17,3525
 Linda, 1975-10-01,3141
 Linda, 1975-12-31,3141
 Linda, 1976-07-02,2909
 Linda, 1977-01-01,2909
 Linda, 1977-04-02,2909
 Linda, 1977-08-17,2936
 Linda, 1977-11-16,2936
 Linda, 1977-12-31,2936
 Linda, 1978-04-02,2936
 Linda, 1978-10-01,2739
 Linda, 1978-12-31,2739
 Linda, 1979-02-15,2739
 Linda, 1979-05-17,2739
 Linda, 1979-10-01,2805
 Linda, 1980-01-01,2805
 Linda, 1980-07-01,2805
 Linda, 1980-12-31,2730
 Linda, 1981-04-02,2730
 Linda, 1981-10-01,2787
 Linda, 1982-01-01,2787
 Linda, 1982-07-02,2787
 Linda, 1983-01-01,2473
 Linda, 1983-04-02,2473
 Linda, 1983-10-01,2334
 Linda, 1983-12-31,2334
 Linda, 1984-07-01,2334
 Linda, 1985-01-01,2113
 Linda, 1985-07-02,1951
 Linda, 1986-01-01,1951
 Linda, 1986-04-02,1951
 Linda, 1986-08-17,1929
 Linda, 1986-11-16,1929
 Linda, 1986-12-31,1929
 Linda, 1987-02-15,1929
 Linda, 1987-05-17,1929
 Linda, 1987-10-01,1844
 Linda, 1988-01-01,1844
 Linda, 1988-04-01,1844
 Linda, 1988-10-01,1844
 Linda, 1989-01-01,1844
 Linda, 1989-04-02,1844
 Linda, 1989-10-01,1658
 Linda, 1989-12-31,1658
 Linda, 1990-04-02,1658
 Linda, 1990-08-17,1608
 Linda, 1990-11-16,1608
 Linda, 1991-01-01,1608
 Linda, 1991-07-02,1608
 Linda, 1991-12-31,1580
 Linda, 1992-04-01,1580
 Linda, 1992-10-01,1487
 Linda, 1992-12-31,1487
 Linda, 1993-07-02,1281
 Linda, 1994-01-01,1281
 Linda, 1994-07-02,1233
 Linda, 1994-12-31,1233
 Linda, 1995-07-02,1233
 Linda, 1996-01-01,987
 Linda, 1996-07-01,987
 Linda, 1997-01-01,1095
 Linda, 1997-07-02,970
 Linda, 1997-12-31,970
 Linda, 1998-07-02,898
 Linda, 1999-01-01,898
 Linda, 1999-04-02,898
 Linda, 1999-10-01,849
 Linda, 1999-12-31,849
 Linda, 2000-04-01,849
 Linda, 2000-10-01,837
 Linda, 2000-12-31,837
 Linda, 2001-07-02,769
 Linda, 2002-01-01,769
 Linda, 2002-07-02,769
 Linda, 2002-12-31,739
 Linda, 2003-07-02,739
 Linda, 2004-01-01,727
 Linda, 2004-07-02,745
 Linda, 2005-01-01,745
 Linda, 2005-07-02,698
 Linda, 2005-12-31,698
 Linda, 2006-07-02,659
 Linda, 2007-01-01,659
 Linda, 2007-07-02,659
 Linda, 2007-12-31,611
 Linda, 2008-07-01,611
 Linda, 2008-12-31,550
 Linda, 2009-07-02,476
 Linda, 2010-01-01,476
 Linda, 2010-07-02,476
 Linda, 2010-12-31,488
 Linda, 2011-07-02,488
 Linda, 2011-12-31,448
 Linda, 2012-07-02,441
 Linda, 2013-01-01,441
 Linda, 2013-07-02,470
 Linda, 2013-12-31,470
 Linda, 2014-07-02,470
 Linda, 2015-01-01,423
 Linda, 2015-01-01,423
 Linda, 2014-07-02,470
 Linda, 2013-12-31,470
 Linda, 2013-07-02,470
 Linda, 2013-01-01,441
 Linda, 2012-07-02,441
 Linda, 2011-12-31,448
 Linda, 2011-07-02,488
 Linda, 2010-12-31,488
 Linda, 2010-07-02,476
 Linda, 2010-01-01,476
 Linda, 2009-07-02,476
 Linda, 2008-12-31,550
 Linda, 2008-07-01,611
 Linda, 2007-12-31,611
 Linda, 2007-07-02,659
 Linda, 2007-01-01,659
 Linda, 2006-07-02,659
 Linda, 2005-12-31,698
 Linda, 2005-07-02,698
 Linda, 2005-01-01,745
 Linda, 2004-07-02,745
 Linda, 2004-01-01,727
 Linda, 2003-07-02,739
 Linda, 2002-12-31,739
 Linda, 2002-07-02,769
 Linda, 2002-01-01,769
 Linda, 2001-07-02,769
 Linda, 2000-12-31,837
 Linda, 2000-10-01,837
 Linda, 2000-04-01,849
 Linda, 1999-12-31,849
 Linda, 1999-10-01,849
 Linda, 1999-04-02,898
 Linda, 1999-01-01,898
 Linda, 1998-10-01,898
 Linda, 1998-04-02,970
 Linda, 1997-12-31,970
 Linda, 1997-07-02,970
 Linda, 1997-01-01,1095
 Linda, 1996-07-01,987
 Linda, 1996-01-01,987
 Linda, 1995-07-02,1233
 Linda, 1994-12-31,1233
 Linda, 1994-07-02,1233
 Linda, 1994-01-01,1281
 Linda, 1993-07-02,1281
 Linda, 1992-12-31,1487
 Linda, 1992-10-01,1487
 Linda, 1992-04-01,1580
 Linda, 1991-12-31,1580
 Linda, 1991-07-02,1608
 Linda, 1991-01-01,1608
 Linda, 1990-11-16,1608
 Linda, 1990-08-17,1608
 Linda, 1990-04-02,1658
 Linda, 1989-12-31,1658
 Linda, 1989-10-01,1658
 Linda, 1989-04-02,1844
 Linda, 1989-01-01,1844
 Linda, 1988-10-01,1844
 Linda, 1988-04-01,1844
 Linda, 1988-01-01,1844
 Linda, 1987-10-01,1844
 Linda, 1987-05-17,1929
 Linda, 1987-02-15,1929
 Linda, 1986-12-31,1929
 Linda, 1986-11-16,1929
 Linda, 1986-08-17,1929
 Linda, 1986-04-02,1951
 Linda, 1986-01-01,1951
 Linda, 1985-07-02,1951
 Linda, 1985-01-01,2113
 Linda, 1984-07-01,2334
 Linda, 1983-12-31,2334
 Linda, 1983-10-01,2334
 Linda, 1983-04-02,2473
 Linda, 1983-01-01,2473
 Linda, 1982-07-02,2787
 Linda, 1982-01-01,2787
 Linda, 1981-10-01,2787
 Linda, 1981-04-02,2730
 Linda, 1980-12-31,2730
 Linda, 1980-07-01,2805
 Linda, 1980-01-01,2805
 Linda, 1979-10-01,2805
 Linda, 1979-05-17,2739
 Linda, 1979-02-15,2739
 Linda, 1978-12-31,2739
 Linda, 1978-10-01,2739
 Linda, 1978-04-02,2936
 Linda, 1977-12-31,2936
 Linda, 1977-11-16,2936
 Linda, 1977-08-17,2936
 Linda, 1977-04-02,2909
 Linda, 1977-01-01,2909
 Linda, 1976-07-02,2909
 Linda, 1975-12-31,3141
 Linda, 1975-10-01,3141
 Linda, 1975-05-17,3525
 Linda, 1975-02-15,3525
 Linda, 1974-12-31,3525
 Linda, 1974-10-01,3525
 Linda, 1974-04-02,4085
 Linda, 1974-01-01,4085
 Linda, 1973-11-16,4085
 Linda, 1973-08-17,4085
 Linda, 1973-04-02,4735
 Linda, 1972-12-31,4735
 Linda, 1972-10-01,4735
 Linda, 1972-04-01,5746
 Linda, 1972-01-01,5746
 Linda, 1971-07-02,7379
 Linda, 1971-01-01,7379
 Linda, 1970-07-02,7379
 Linda, 1969-12-31,8734
 Linda, 1969-07-02,8734
 Linda, 1969-01-01,10248
 Linda, 1968-07-02,10248
 Linda, 1968-01-01,11368
 Linda, 1967-07-02,13199
 Linda, 1966-12-31,13199
 Linda, 1966-07-02,15560
 Linda, 1966-01-01,15560
 Linda, 1965-07-02,15560
 Linda, 1964-12-31,19339
 Linda, 1964-07-02,19339
 Linda, 1963-12-31,23633
 Linda, 1963-07-02,27715
 Linda, 1963-01-01,27715
 Linda, 1962-07-02,27715
 Linda, 1961-12-31,31462
 Linda, 1961-07-02,31462
 Linda, 1961-01-01,35574
 Linda, 1960-07-01,37314
 Linda, 1960-01-01,37314
 Linda, 1959-07-02,40409
 Linda, 1958-12-31,40409
 Linda, 1958-07-02,40409
 Linda, 1958-01-01,41898
 Linda, 1957-10-01,41898
 Linda, 1957-04-02,44495
 Linda, 1956-12-31,44495
 Linda, 1956-07-01,48067
 Linda, 1955-12-31,48067
 Linda, 1955-07-02,51279
 Linda, 1955-01-01,51279
 Linda, 1954-07-02,55371
 Linda, 1953-12-31,55371
 Linda, 1953-07-02,55371
 Linda, 1953-01-01,61264
 Linda, 1952-07-01,67092
 Linda, 1952-01-01,67092
 Linda, 1951-10-01,67092
 Linda, 1951-05-17,73947
 Linda, 1951-02-15,73947
 Linda, 1950-12-31,73947
 Linda, 1950-10-01,73947
 Linda, 1950-04-02,80439
 Linda, 1950-01-01,80439
 Linda, 1949-11-16,80439
 Linda, 1949-08-17,80439
 Linda, 1949-05-17,91010
 Linda, 1949-02-15,91010
 Linda, 1949-01-01,91010
 Linda, 1948-10-01,91010
 Linda, 1948-05-17,96211
 Linda, 1948-03-09,96211
 Linda, 1948-01-23,96211
 Linda, 1947-12-31,96211
 Linda, 1947-10-01,96211
 Linda, 1947-06-09,99680
 Linda, 1947-04-25,99680
 Linda, 1947-02-15,99680
 Linda, 1947-01-01,99680
 Linda, 1946-07-02,52708
 Linda, 1945-12-31,52708
 Linda, 1945-10-01,52708
 Linda, 1945-04-02,41464
 Linda, 1944-12-31,41464
 Linda, 1944-10-01,41464
 Linda, 1944-04-01,38411
 Linda, 1944-01-01,38411
 Linda, 1943-10-01,38411
 Linda, 1943-04-02,38437
 Linda, 1942-12-31,38437
 Linda, 1942-07-02,38437
 Linda, 1941-12-31,31611
 Linda, 1941-07-02,31611
 Linda, 1941-01-01,23715
 Linda, 1940-07-02,23715
 Linda, 1939-12-31,18368
 Linda, 1939-07-02,10714
 Linda, 1939-01-01,10714
 Linda, 1938-10-01,10714
 Linda, 1938-04-02,7047
 Linda, 1938-01-01,7047
 Linda, 1937-07-02,7047
 Linda, 1936-12-31,4380
 Linda, 1936-07-02,4380
 Linda, 1936-01-01,2439
 Linda, 1935-07-02,1197
 Linda, 1935-01-01,1197
 Linda, 1934-07-02,1197
 Linda, 1933-12-31,1001
 Linda, 1933-07-02,1001
 Linda, 1933-01-01,786
 Linda, 1932-07-02,786
 Linda, 1932-01-01,774
 Linda, 1931-07-02,534
 Linda, 1930-12-31,534
 Linda, 1930-07-02,493
 Linda, 1930-01-01,493
 Linda, 1929-10-01,493
 Linda, 1929-04-02,509
 Linda, 1928-12-31,509
 Linda, 1928-10-01,509
 Linda, 1928-04-01,554
 Linda, 1927-12-31,554
 Linda, 1927-07-02,516
 Linda, 1927-01-01,516
 Linda, 1926-10-01,516
 Linda, 1926-04-02,479
 Linda, 1925-12-31,479
 Linda, 1925-07-02,479
 Linda, 1925-01-01,438
 Linda, 1924-10-01,438
 Linda, 1924-04-01,454
 Linda, 1924-01-01,454
 Linda, 1923-10-01,454
 Linda, 1923-04-02,423
 Linda, 1922-12-31,423
 Linda, 1922-10-01,423
 Linda, 1922-04-02,365
 Linda, 1922-01-01,365
 Linda, 1921-10-01,365
 Linda, 1921-04-02,367
 Linda, 1920-12-31,367
 Linda, 1920-11-16,367
 Linda, 1920-08-16,367
 Linda, 1920-04-01,349
 Linda, 1919-12-31,349
 Linda, 1919-10-01,349
 Linda, 1919-04-02,282
 Linda, 1919-01-01,282
 Linda, 1918-11-16,282
 Linda, 1918-08-17,282
 Linda, 1918-05-17,322
 Linda, 1918-02-15,322
 Linda, 1917-12-31,322
 Linda, 1917-10-01,322
 Linda, 1917-04-02,291
 Linda, 1917-01-01,291
 Linda, 1916-10-01,291
 Linda, 1916-04-01,297
 Linda, 1916-01-01,297
 Linda, 1915-10-01,297
 Linda, 1915-04-02,290
 Linda, 1914-12-31,290
 Linda, 1914-07-02,290
 Linda, 1914-01-01,219
 Linda, 1913-10-01,219
 Linda, 1913-04-02,238
 Linda, 1912-12-31,238
 Linda, 1912-07-01,189
 Linda, 1911-12-31,189
 Linda, 1911-07-02,130
 Linda, 1911-01-01,130
 Linda, 1910-10-01,130
 Linda, 1910-04-02,137
 Linda, 1909-12-31,137
 Linda, 1909-07-02,137
 Linda, 1908-12-31,105
 Linda, 1908-07-01,93
 Linda, 1908-01-01,93
 Linda, 1907-07-02,102
 Linda, 1906-12-31,102
 Linda, 1906-07-02,102
 Linda, 1905-12-31,98
 Linda, 1905-07-02,98
 Linda, 1905-01-01,106
 Linda, 1904-07-01,101
 Linda, 1903-12-31,101
 Linda, 1903-07-02,90
 Linda, 1903-01-01,90
 Linda, 1902-07-02,90
 Linda, 1902-01-01,91
 Linda, 1901-10-01,91
 Linda, 1901-04-02,86
 Linda, 1900-12-31,86
 Linda, 1900-10-01,86
 Linda, 1900-04-02,126
 Linda, 1900-01-01,126
 Linda, 1899-10-01,126
 Linda, 1899-04-02,98
 Linda, 1898-12-31,98
 Linda, 1898-10-01,98
 Linda, 1898-04-02,102
 Linda, 1898-01-01,102
 Linda, 1897-07-02,102
 Linda, 1897-01-01,81
 Linda, 1896-07-01,104
 Linda, 1895-12-31,104
 Linda, 1895-07-02,96
 Linda, 1895-01-01,96
 Linda, 1894-07-02,94
 Linda, 1893-12-31,94
 Linda, 1893-07-02,94
 Linda, 1892-12-31,82
 Linda, 1892-07-01,83
 Linda, 1892-01-01,83
 Linda, 1891-07-02,78
 Linda, 1890-12-31,78
 Linda, 1890-07-02,78
 Linda, 1889-12-31,54
 Linda, 1889-07-02,54
 Linda, 1889-01-01,74
 Linda, 1888-07-02,74
 Linda, 1887-12-31,77
 Linda, 1887-07-02,50
 Linda, 1887-01-01,50
 Linda, 1886-07-02,49
 Linda, 1886-01-01,49
 Linda, 1885-07-02,49
 Linda, 1884-12-31,60
 Linda, 1884-07-02,60
 Linda, 1884-01-01,33
 Linda, 1883-07-02,49
 Linda, 1883-01-01,49
 Linda, 1882-07-02,49
 Linda, 1881-12-31,36
 Linda, 1881-07-02,36
 Linda, 1881-01-01,38
 Linda, 1880-07-02,38
 Linda, 1880-01-01,27
 Linda, 1880-01-01,27
 Deborah, 1880-01-01,12
 Deborah, 1880-07-02,14
 Deborah, 1881-01-01,14
 Deborah, 1881-07-02,15
 Deborah, 1881-12-31,15
 Deborah, 1882-07-02,16
 Deborah, 1883-01-01,16
 Deborah, 1883-07-02,16
 Deborah, 1884-01-01,13
 Deborah, 1884-07-02,10
 Deborah, 1884-12-31,10
 Deborah, 1885-07-02,10
 Deborah, 1886-01-01,10
 Deborah, 1886-07-02,10
 Deborah, 1887-01-01,15
 Deborah, 1887-07-02,15
 Deborah, 1887-12-31,26
 Deborah, 1888-07-02,12
 Deborah, 1889-01-01,12
 Deborah, 1889-07-02,24
 Deborah, 1889-12-31,24
 Deborah, 1890-07-02,15
 Deborah, 1890-12-31,15
 Deborah, 1891-07-02,15
 Deborah, 1892-01-01,16
 Deborah, 1892-07-01,16
 Deborah, 1892-12-31,24
 Deborah, 1893-07-02,18
 Deborah, 1893-12-31,18
 Deborah, 1894-07-02,18
 Deborah, 1895-01-01,13
 Deborah, 1895-07-02,13
 Deborah, 1895-12-31,18
 Deborah, 1896-07-01,18
 Deborah, 1897-01-01,23
 Deborah, 1897-07-02,21
 Deborah, 1898-01-01,21
 Deborah, 1898-04-02,21
 Deborah, 1898-10-01,11
 Deborah, 1898-12-31,11
 Deborah, 1899-04-02,11
 Deborah, 1899-10-01,26
 Deborah, 1900-01-01,26
 Deborah, 1900-04-02,26
 Deborah, 1900-10-01,21
 Deborah, 1900-12-31,21
 Deborah, 1901-04-02,21
 Deborah, 1901-10-01,21
 Deborah, 1902-01-01,21
 Deborah, 1902-07-02,21
 Deborah, 1903-01-01,21
 Deborah, 1903-07-02,21
 Deborah, 1903-12-31,23
 Deborah, 1904-07-01,23
 Deborah, 1905-01-01,18
 Deborah, 1905-07-02,25
 Deborah, 1905-12-31,25
 Deborah, 1906-07-02,21
 Deborah, 1906-12-31,21
 Deborah, 1907-07-02,21
 Deborah, 1908-01-01,25
 Deborah, 1908-07-01,25
 Deborah, 1908-12-31,26
 Deborah, 1909-07-02,33
 Deborah, 1909-12-31,33
 Deborah, 1910-04-02,33
 Deborah, 1910-10-01,36
 Deborah, 1911-01-01,36
 Deborah, 1911-07-02,36
 Deborah, 1911-12-31,32
 Deborah, 1912-07-01,32
 Deborah, 1912-12-31,42
 Deborah, 1913-04-02,42
 Deborah, 1913-10-01,62
 Deborah, 1914-01-01,62
 Deborah, 1914-07-02,106
 Deborah, 1914-12-31,106
 Deborah, 1915-04-02,106
 Deborah, 1915-10-01,90
 Deborah, 1916-01-01,90
 Deborah, 1916-04-01,90
 Deborah, 1916-10-01,89
 Deborah, 1917-01-01,89
 Deborah, 1917-04-02,89
 Deborah, 1917-08-17,92
 Deborah, 1917-11-16,92
 Deborah, 1917-12-31,92
 Deborah, 1918-02-15,92
 Deborah, 1918-05-17,92
 Deborah, 1918-08-17,70
 Deborah, 1918-11-16,70
 Deborah, 1919-01-01,70
 Deborah, 1919-04-02,70
 Deborah, 1919-10-01,82
 Deborah, 1919-12-31,82
 Deborah, 1920-04-01,82
 Deborah, 1920-08-16,94
 Deborah, 1920-11-16,94
 Deborah, 1920-12-31,94
 Deborah, 1921-04-02,94
 Deborah, 1921-08-17,71
 Deborah, 1921-11-16,71
 Deborah, 1922-01-01,71
 Deborah, 1922-04-02,71
 Deborah, 1922-10-01,118
 Deborah, 1922-12-31,118
 Deborah, 1923-04-02,118
 Deborah, 1923-10-01,125
 Deborah, 1924-01-01,125
 Deborah, 1924-04-01,125
 Deborah, 1924-10-01,82
 Deborah, 1925-01-01,82
 Deborah, 1925-07-02,116
 Deborah, 1925-12-31,116
 Deborah, 1926-04-02,116
 Deborah, 1926-10-01,91
 Deborah, 1927-01-01,91
 Deborah, 1927-07-02,91
 Deborah, 1927-12-31,130
 Deborah, 1928-04-01,130
 Deborah, 1928-10-01,161
 Deborah, 1928-12-31,161
 Deborah, 1929-04-02,161
 Deborah, 1929-10-01,165
 Deborah, 1930-01-01,165
 Deborah, 1930-07-02,165
 Deborah, 1930-12-31,158
 Deborah, 1931-07-02,158
 Deborah, 1932-01-01,208
 Deborah, 1932-07-02,243
 Deborah, 1933-01-01,243
 Deborah, 1933-04-02,243
 Deborah, 1933-10-01,280
 Deborah, 1933-12-31,280
 Deborah, 1934-07-02,279
 Deborah, 1935-01-01,279
 Deborah, 1935-07-02,279
 Deborah, 1936-01-01,299
 Deborah, 1936-04-01,299
 Deborah, 1936-10-01,323
 Deborah, 1936-12-31,323
 Deborah, 1937-04-02,323
 Deborah, 1937-10-01,410
 Deborah, 1938-01-01,410
 Deborah, 1938-04-02,410
 Deborah, 1938-10-01,443
 Deborah, 1939-01-01,443
 Deborah, 1939-04-02,443
 Deborah, 1939-10-01,469
 Deborah, 1939-12-31,469
 Deborah, 1940-04-01,469
 Deborah, 1940-08-16,608
 Deborah, 1940-11-16,608
 Deborah, 1941-01-01,608
 Deborah, 1941-04-02,608
 Deborah, 1941-10-01,676
 Deborah, 1941-12-31,676
 Deborah, 1942-04-02,676
 Deborah, 1942-10-01,788
 Deborah, 1942-12-31,788
 Deborah, 1943-02-15,788
 Deborah, 1943-05-17,788
 Deborah, 1943-10-01,1293
 Deborah, 1944-01-01,1293
 Deborah, 1944-04-01,1293
